english_name,indonesian_name,is_dangerous
Magnesium Glutamate Copolymer,Magnesium Glutamate Copolymer,False
Magnesium Palmitate Blend,Magnesium Palmitate Blend,False
Propyl Citrate,Propyl Sitrat,False
Sodium Citrate Compound,Natrium Sitrat Compound,False
Potassium Palmitate,Kalium Palmitate,False
Sodium Glutamate,Natrium Glutamate,False
Ethyl Stearate,Ethyl Stearate,False
PPG Silicate Derivative,PPG Silicate Derivative,False
Magnesium Sulfate,Magnesium Sulfat,False
Isopropyl Glutamate Derivative,Isopropyl Glutamate Derivative,False
Ethyl Chloride,Ethyl Klorida,False
Poly Sulfate Extract,Poly Sulfat Ekstrak,False
Propyl Stearate,Propyl Stearate,False
PEG Benzoate,PEG Benzoat,False
Poly Palmitate Compound,Poly Palmitate Compound,False
PPG Palmitate,PPG Palmitate,False
Propyl Glycol Solution,Propyl Glycol Solution,False
Propyl Silicate,Propyl Silicate,False
Calcium Benzoate Compound,Kalsium Benzoat Compound,False
Magnesium Citrate Complex,Magnesium Sitrat Complex,False
Poly Oxide Compound,Poly Oksida Compound,False
Poly Silicate Compound,Poly Silicate Compound,False
Acrylate Benzoate Complex,Acrylate Benzoat Complex,False
Butyl Benzoate Solution,Butyl Benzoat Solution,False
Poly Glutamate,Poly Glutamate,False
Sodium Oxide,Natrium Oksida,False
Acrylate Glutamate,Acrylate Glutamate,False
Poly Citrate,Poly Sitrat,False
PEG Palmitate,PEG Palmitate,False
Sodium Chloride,Natrium Klorida,False
PEG Stearate,PEG Stearate,False
Poly Glutamate,Poly Glutamate,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Butyl Citrate,Butyl Sitrat,False
Propyl Chloride,Propyl Klorida,False
Butyl Phosphate Solution,Butyl Fosfat Solution,False
Magnesium Citrate Copolymer,Magnesium Sitrat Copolymer,False
PPG Phosphate,PPG Fosfat,False
Butyl Carbonate Oil,Butyl Karbonat Minyak,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Potassium Chloride,Kalium Klorida,False
Butyl Oxide Solution,Butyl Oksida Solution,False
Ethyl Glycol Solution,Ethyl Glycol Solution,False
Calcium Carbonate,Kalsium Karbonat,False
Potassium Sulfate,Kalium Sulfat,False
Hydroxy Carbonate,Hydroxy Karbonat,False
PEG Chloride,PEG Klorida,False
Hydrogenated Laurate Extract,Hydrogenated Laurate Ekstrak,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Potassium Glycol,Kalium Glycol,False
Hydroxy Stearate Derivative,Hydroxy Stearate Derivative,False
Calcium Glycol,Kalsium Glycol,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Butyl Palmitate,Butyl Palmitate,False
Calcium Phosphate,Kalsium Fosfat,False
Potassium Sulfate,Kalium Sulfat,False
Poly Glutamate Solution,Poly Glutamate Solution,False
Magnesium Laurate Derivative,Magnesium Laurate Derivative,False
Ethyl Phosphate,Ethyl Fosfat,False
Magnesium Phosphate,Magnesium Fosfat,False
Isopropyl Chloride,Isopropyl Klorida,False
Sodium Benzoate,Natrium Benzoat,False
Propyl Laurate,Propyl Laurate,False
Isopropyl Glycol,Isopropyl Glycol,False
Calcium Citrate Blend,Kalsium Sitrat Blend,False
Sodium Laurate,Natrium Laurate,False
Magnesium Phosphate Extract,Magnesium Fosfat Ekstrak,False
Ethyl Glycol Copolymer,Ethyl Glycol Copolymer,False
Hydroxy Glycol Derivative,Hydroxy Glycol Derivative,False
Calcium Oxide,Kalsium Oksida,False
Sodium Carbonate,Natrium Karbonat,False
Ethyl Laurate,Ethyl Laurate,False
Calcium Silicate,Kalsium Silicate,False
PPG Glycol Derivative,PPG Glycol Derivative,False
Magnesium Glutamate Derivative,Magnesium Glutamate Derivative,False
PPG Palmitate Copolymer,PPG Palmitate Copolymer,False
Acrylate Sulfate Extract,Acrylate Sulfat Ekstrak,False
PEG Glutamate,PEG Glutamate,False
PEG Glutamate,PEG Glutamate,False
Potassium Oxide,Kalium Oksida,False
Hydrogenated Citrate Compound,Hydrogenated Sitrat Compound,False
Sodium Citrate Solution,Natrium Sitrat Solution,False
Calcium Glutamate,Kalsium Glutamate,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
PPG Benzoate,PPG Benzoat,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Magnesium Laurate,Magnesium Laurate,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Sodium Laurate Copolymer,Natrium Laurate Copolymer,False
Calcium Citrate Derivative,Kalsium Sitrat Derivative,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Propyl Glycol,Propyl Glycol,False
Potassium Glycol,Kalium Glycol,False
Butyl Glycol,Butyl Glycol,False
Sodium Oxide,Natrium Oksida,False
Potassium Glutamate,Kalium Glutamate,False
PEG Phosphate Extract,PEG Fosfat Ekstrak,False
Sodium Citrate,Natrium Sitrat,False
Calcium Sulfate Complex,Kalsium Sulfat Complex,False
Butyl Palmitate,Butyl Palmitate,False
Potassium Glycol,Kalium Glycol,False
Magnesium Citrate,Magnesium Sitrat,False
PEG Citrate,PEG Sitrat,False
Sodium Lactate,Natrium Lactate,False
Potassium Phosphate,Kalium Fosfat,False
Propyl Lactate Compound,Propyl Lactate Compound,False
PPG Oxide,PPG Oksida,False
Potassium Glutamate,Kalium Glutamate,False
Isopropyl Citrate Solution,Isopropyl Sitrat Solution,False
Ethyl Silicate,Ethyl Silicate,False
Acrylate Glutamate Copolymer,Acrylate Glutamate Copolymer,False
PPG Carbonate Derivative,PPG Karbonat Derivative,False
Propyl Glutamate,Propyl Glutamate,False
Propyl Chloride Oil,Propyl Klorida Minyak,False
Acrylate Citrate Extract,Acrylate Sitrat Ekstrak,False
PEG Oxide Extract,PEG Oksida Ekstrak,False
Calcium Laurate Extract,Kalsium Laurate Ekstrak,False
Acrylate Phosphate,Acrylate Fosfat,False
Butyl Oxide,Butyl Oksida,False
Magnesium Carbonate Blend,Magnesium Karbonat Blend,False
Potassium Chloride,Kalium Klorida,False
Magnesium Laurate Derivative,Magnesium Laurate Derivative,False
Propyl Citrate,Propyl Sitrat,False
Poly Lactate,Poly Lactate,False
Acrylate Sulfate Copolymer,Acrylate Sulfat Copolymer,False
Sodium Chloride Compound,Natrium Klorida Compound,False
Calcium Lactate,Kalsium Lactate,False
Hydroxy Palmitate,Hydroxy Palmitate,False
PEG Silicate,PEG Silicate,False
Butyl Phosphate Solution,Butyl Fosfat Solution,False
Calcium Oxide,Kalsium Oksida,False
Acrylate Laurate,Acrylate Laurate,False
PEG Stearate,PEG Stearate,False
Poly Laurate,Poly Laurate,False
Propyl Oxide,Propyl Oksida,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Potassium Carbonate Oil,Kalium Karbonat Minyak,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Ethyl Sulfate,Ethyl Sulfat,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Potassium Phosphate Blend,Kalium Fosfat Blend,False
Poly Silicate,Poly Silicate,False
Isopropyl Chloride,Isopropyl Klorida,False
Hydrogenated Benzoate Extract,Hydrogenated Benzoat Ekstrak,False
Magnesium Glutamate Compound,Magnesium Glutamate Compound,False
PEG Stearate,PEG Stearate,False
Potassium Phosphate,Kalium Fosfat,False
Calcium Laurate,Kalsium Laurate,False
Sodium Benzoate,Natrium Benzoat,False
Butyl Palmitate Blend,Butyl Palmitate Blend,False
Poly Palmitate,Poly Palmitate,False
PEG Sulfate,PEG Sulfat,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Calcium Stearate,Kalsium Stearate,False
Butyl Oxide,Butyl Oksida,False
PPG Palmitate Solution,PPG Palmitate Solution,False
Potassium Lactate Compound,Kalium Lactate Compound,False
Isopropyl Chloride,Isopropyl Klorida,False
Hydroxy Phosphate Oil,Hydroxy Fosfat Minyak,False
Sodium Glycol,Natrium Glycol,False
Magnesium Citrate Complex,Magnesium Sitrat Complex,False
Sodium Oxide,Natrium Oksida,False
Acrylate Oxide Solution,Acrylate Oksida Solution,False
Sodium Lactate Compound,Natrium Lactate Compound,False
Poly Glycol,Poly Glycol,False
Magnesium Laurate,Magnesium Laurate,False
Sodium Silicate Copolymer,Natrium Silicate Copolymer,False
Hydrogenated Glutamate Complex,Hydrogenated Glutamate Complex,False
Magnesium Stearate,Magnesium Stearate,False
Sodium Citrate Copolymer,Natrium Sitrat Copolymer,False
Ethyl Silicate,Ethyl Silicate,False
Poly Sulfate Solution,Poly Sulfat Solution,False
Isopropyl Palmitate,Isopropyl Palmitate,False
PPG Carbonate Copolymer,PPG Karbonat Copolymer,False
Poly Oxide Derivative,Poly Oksida Derivative,False
Hydroxy Phosphate Complex,Hydroxy Fosfat Complex,False
Potassium Glutamate,Kalium Glutamate,False
Poly Carbonate,Poly Karbonat,False
Acrylate Silicate,Acrylate Silicate,False
Propyl Palmitate,Propyl Palmitate,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Poly Chloride,Poly Klorida,False
PEG Chloride,PEG Klorida,False
Hydroxy Glycol,Hydroxy Glycol,False
Poly Oxide Blend,Poly Oksida Blend,False
Hydroxy Oxide,Hydroxy Oksida,False
Hydroxy Oxide Derivative,Hydroxy Oksida Derivative,False
PEG Phosphate,PEG Fosfat,False
Magnesium Glycol,Magnesium Glycol,False
Potassium Benzoate,Kalium Benzoat,False
Sodium Oxide Copolymer,Natrium Oksida Copolymer,False
PPG Carbonate,PPG Karbonat,False
Acrylate Silicate,Acrylate Silicate,False
Sodium Citrate,Natrium Sitrat,False
Butyl Benzoate Compound,Butyl Benzoat Compound,False
Acrylate Silicate Extract,Acrylate Silicate Ekstrak,False
Sodium Stearate Complex,Natrium Stearate Complex,False
Butyl Laurate,Butyl Laurate,False
Isopropyl Stearate,Isopropyl Stearate,False
Sodium Citrate,Natrium Sitrat,False
Potassium Benzoate Blend,Kalium Benzoat Blend,False
Propyl Glutamate Copolymer,Propyl Glutamate Copolymer,False
Hydrogenated Citrate Derivative,Hydrogenated Sitrat Derivative,False
Hydroxy Citrate,Hydroxy Sitrat,False
PPG Phosphate Solution,PPG Fosfat Solution,False
Calcium Glutamate,Kalsium Glutamate,False
Propyl Palmitate Extract,Propyl Palmitate Ekstrak,False
Hydroxy Carbonate Compound,Hydroxy Karbonat Compound,False
Isopropyl Glutamate,Isopropyl Glutamate,False
PEG Oxide Derivative,PEG Oksida Derivative,False
Hydrogenated Carbonate Derivative,Hydrogenated Karbonat Derivative,False
Poly Glutamate Solution,Poly Glutamate Solution,False
Calcium Glycol,Kalsium Glycol,False
Magnesium Sulfate Compound,Magnesium Sulfat Compound,False
Magnesium Sulfate,Magnesium Sulfat,False
Poly Laurate,Poly Laurate,False
Ethyl Laurate,Ethyl Laurate,False
Hydrogenated Phosphate Compound,Hydrogenated Fosfat Compound,False
Calcium Laurate Oil,Kalsium Laurate Minyak,False
Isopropyl Silicate Solution,Isopropyl Silicate Solution,False
Calcium Benzoate,Kalsium Benzoat,False
Acrylate Carbonate,Acrylate Karbonat,False
Propyl Citrate,Propyl Sitrat,False
Calcium Citrate,Kalsium Sitrat,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Sodium Stearate,Natrium Stearate,False
Butyl Citrate,Butyl Sitrat,False
Potassium Lactate Solution,Kalium Lactate Solution,False
Sodium Silicate Oil,Natrium Silicate Minyak,False
Ethyl Sulfate,Ethyl Sulfat,False
Sodium Carbonate,Natrium Karbonat,False
Hydrogenated Carbonate Compound,Hydrogenated Karbonat Compound,False
Magnesium Silicate,Magnesium Silicate,False
Potassium Oxide,Kalium Oksida,False
Isopropyl Laurate,Isopropyl Laurate,False
Sodium Benzoate,Natrium Benzoat,False
Ethyl Stearate,Ethyl Stearate,False
Propyl Lactate,Propyl Lactate,False
PEG Laurate,PEG Laurate,False
Acrylate Benzoate Compound,Acrylate Benzoat Compound,False
PPG Glycol Compound,PPG Glycol Compound,False
PEG Laurate,PEG Laurate,False
Magnesium Citrate,Magnesium Sitrat,False
PPG Laurate Blend,PPG Laurate Blend,False
Acrylate Stearate Derivative,Acrylate Stearate Derivative,False
PEG Chloride,PEG Klorida,False
Ethyl Lactate Extract,Ethyl Lactate Ekstrak,False
PEG Glycol,PEG Glycol,False
Poly Lactate Complex,Poly Lactate Complex,False
Butyl Glycol Oil,Butyl Glycol Minyak,False
Butyl Glutamate,Butyl Glutamate,False
Propyl Laurate,Propyl Laurate,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Butyl Citrate Oil,Butyl Sitrat Minyak,False
Poly Citrate Solution,Poly Sitrat Solution,False
Acrylate Palmitate,Acrylate Palmitate,False
Magnesium Lactate,Magnesium Lactate,False
Calcium Stearate Oil,Kalsium Stearate Minyak,False
Potassium Sulfate,Kalium Sulfat,False
Magnesium Glutamate,Magnesium Glutamate,False
Poly Benzoate Copolymer,Poly Benzoat Copolymer,False
PPG Laurate,PPG Laurate,False
Sodium Phosphate,Natrium Fosfat,False
Propyl Lactate,Propyl Lactate,False
Calcium Sulfate,Kalsium Sulfat,False
Sodium Citrate Extract,Natrium Sitrat Ekstrak,False
Sodium Palmitate,Natrium Palmitate,False
PEG Citrate,PEG Sitrat,False
PEG Phosphate,PEG Fosfat,False
Calcium Carbonate,Kalsium Karbonat,False
Sodium Laurate Extract,Natrium Laurate Ekstrak,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Hydroxy Chloride Derivative,Hydroxy Klorida Derivative,False
Propyl Chloride,Propyl Klorida,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Ethyl Sulfate,Ethyl Sulfat,False
Sodium Oxide Compound,Natrium Oksida Compound,False
Potassium Laurate Compound,Kalium Laurate Compound,False
PPG Palmitate,PPG Palmitate,False
Ethyl Silicate Oil,Ethyl Silicate Minyak,False
Butyl Carbonate,Butyl Karbonat,False
Calcium Oxide,Kalsium Oksida,False
PEG Phosphate Solution,PEG Fosfat Solution,False
Calcium Glutamate,Kalsium Glutamate,False
Calcium Glycol Derivative,Kalsium Glycol Derivative,False
Magnesium Silicate Solution,Magnesium Silicate Solution,False
Acrylate Oxide,Acrylate Oksida,False
Sodium Chloride,Natrium Klorida,False
PPG Sulfate,PPG Sulfat,False
Acrylate Benzoate Blend,Acrylate Benzoat Blend,False
Poly Carbonate,Poly Karbonat,False
Hydroxy Lactate Blend,Hydroxy Lactate Blend,False
PPG Oxide Complex,PPG Oksida Complex,False
Propyl Lactate,Propyl Lactate,False
Poly Chloride,Poly Klorida,False
Calcium Chloride,Kalsium Klorida,False
Propyl Oxide Extract,Propyl Oksida Ekstrak,False
PPG Lactate Extract,PPG Lactate Ekstrak,False
Ethyl Glutamate,Ethyl Glutamate,False
Acrylate Stearate,Acrylate Stearate,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Potassium Phosphate,Kalium Fosfat,False
Potassium Palmitate,Kalium Palmitate,False
Hydroxy Sulfate,Hydroxy Sulfat,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
Poly Carbonate Solution,Poly Karbonat Solution,False
Acrylate Oxide Solution,Acrylate Oksida Solution,False
Propyl Glutamate Oil,Propyl Glutamate Minyak,False
Magnesium Stearate,Magnesium Stearate,False
Ethyl Palmitate Extract,Ethyl Palmitate Ekstrak,False
Magnesium Citrate Complex,Magnesium Sitrat Complex,False
Ethyl Oxide,Ethyl Oksida,False
PEG Stearate,PEG Stearate,False
Calcium Phosphate Solution,Kalsium Fosfat Solution,False
Isopropyl Glycol,Isopropyl Glycol,False
Butyl Stearate,Butyl Stearate,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Propyl Palmitate,Propyl Palmitate,False
Ethyl Glycol,Ethyl Glycol,False
Acrylate Lactate,Acrylate Lactate,False
Propyl Palmitate,Propyl Palmitate,False
Hydrogenated Oxide Oil,Hydrogenated Oksida Minyak,False
Calcium Silicate,Kalsium Silicate,False
Magnesium Chloride,Magnesium Klorida,False
Hydrogenated Stearate Solution,Hydrogenated Stearate Solution,False
Sodium Laurate,Natrium Laurate,False
Poly Glutamate,Poly Glutamate,False
Potassium Benzoate Derivative,Kalium Benzoat Derivative,False
Ethyl Phosphate Oil,Ethyl Fosfat Minyak,False
Hydroxy Oxide Blend,Hydroxy Oksida Blend,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Propyl Glutamate,Propyl Glutamate,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Sodium Oxide Solution,Natrium Oksida Solution,False
Butyl Citrate Compound,Butyl Sitrat Compound,False
Acrylate Citrate,Acrylate Sitrat,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Hydroxy Silicate,Hydroxy Silicate,False
Butyl Oxide,Butyl Oksida,False
PEG Citrate Complex,PEG Sitrat Complex,False
PEG Citrate,PEG Sitrat,False
Poly Chloride,Poly Klorida,False
Hydrogenated Glutamate Solution,Hydrogenated Glutamate Solution,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Ethyl Silicate Derivative,Ethyl Silicate Derivative,False
Hydroxy Stearate,Hydroxy Stearate,False
PPG Oxide Solution,PPG Oksida Solution,False
Sodium Laurate,Natrium Laurate,False
PEG Glycol,PEG Glycol,False
PEG Palmitate,PEG Palmitate,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Magnesium Chloride Derivative,Magnesium Klorida Derivative,False
Butyl Carbonate Extract,Butyl Karbonat Ekstrak,False
Poly Phosphate,Poly Fosfat,False
Hydroxy Sulfate,Hydroxy Sulfat,False
PPG Laurate,PPG Laurate,False
Magnesium Lactate,Magnesium Lactate,False
Potassium Lactate,Kalium Lactate,False
Sodium Stearate Copolymer,Natrium Stearate Copolymer,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Calcium Glycol Derivative,Kalsium Glycol Derivative,False
PEG Chloride,PEG Klorida,False
Calcium Phosphate Extract,Kalsium Fosfat Ekstrak,False
Calcium Glycol,Kalsium Glycol,False
Potassium Phosphate Complex,Kalium Fosfat Complex,False
Ethyl Glutamate Derivative,Ethyl Glutamate Derivative,False
Potassium Palmitate,Kalium Palmitate,False
Sodium Stearate,Natrium Stearate,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Isopropyl Stearate,Isopropyl Stearate,False
Potassium Laurate,Kalium Laurate,False
Propyl Carbonate,Propyl Karbonat,False
Hydrogenated Phosphate Complex,Hydrogenated Fosfat Complex,False
Calcium Silicate,Kalsium Silicate,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Propyl Lactate,Propyl Lactate,False
Calcium Benzoate,Kalsium Benzoat,False
Potassium Glycol Solution,Kalium Glycol Solution,False
Acrylate Laurate,Acrylate Laurate,False
Butyl Glycol,Butyl Glycol,False
Acrylate Silicate,Acrylate Silicate,False
Sodium Lactate Extract,Natrium Lactate Ekstrak,False
Potassium Glycol,Kalium Glycol,False
Sodium Chloride,Natrium Klorida,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Hydroxy Palmitate Blend,Hydroxy Palmitate Blend,False
Calcium Palmitate,Kalsium Palmitate,False
Butyl Lactate,Butyl Lactate,False
PPG Stearate Derivative,PPG Stearate Derivative,False
Butyl Phosphate Derivative,Butyl Fosfat Derivative,False
Calcium Benzoate,Kalsium Benzoat,False
Isopropyl Oxide,Isopropyl Oksida,False
Hydrogenated Silicate Solution,Hydrogenated Silicate Solution,False
Isopropyl Stearate,Isopropyl Stearate,False
Poly Laurate,Poly Laurate,False
Calcium Lactate Oil,Kalsium Lactate Minyak,False
Hydrogenated Silicate,Hydrogenated Silicate,False
Calcium Sulfate,Kalsium Sulfat,False
Calcium Palmitate,Kalsium Palmitate,False
Poly Chloride,Poly Klorida,False
Propyl Glycol,Propyl Glycol,False
Hydroxy Sulfate,Hydroxy Sulfat,False
Propyl Sulfate Derivative,Propyl Sulfat Derivative,False
Magnesium Oxide,Magnesium Oksida,False
Hydrogenated Silicate Solution,Hydrogenated Silicate Solution,False
Propyl Chloride Oil,Propyl Klorida Minyak,False
Hydroxy Silicate Extract,Hydroxy Silicate Ekstrak,False
PEG Chloride Compound,PEG Klorida Compound,False
Hydroxy Citrate,Hydroxy Sitrat,False
Hydroxy Chloride,Hydroxy Klorida,False
Poly Lactate,Poly Lactate,False
Poly Citrate,Poly Sitrat,False
PEG Carbonate,PEG Karbonat,False
Magnesium Chloride Derivative,Magnesium Klorida Derivative,False
Sodium Glycol,Natrium Glycol,False
Poly Oxide,Poly Oksida,False
Magnesium Lactate,Magnesium Lactate,False
Sodium Oxide Derivative,Natrium Oksida Derivative,False
Ethyl Benzoate,Ethyl Benzoat,False
Hydroxy Silicate Complex,Hydroxy Silicate Complex,False
Butyl Benzoate,Butyl Benzoat,False
Hydroxy Laurate,Hydroxy Laurate,False
PPG Sulfate,PPG Sulfat,False
PEG Palmitate Solution,PEG Palmitate Solution,False
Butyl Glycol Blend,Butyl Glycol Blend,False
Isopropyl Phosphate Compound,Isopropyl Fosfat Compound,False
Butyl Silicate,Butyl Silicate,False
Calcium Citrate,Kalsium Sitrat,False
Poly Carbonate,Poly Karbonat,False
Hydroxy Lactate,Hydroxy Lactate,False
Potassium Sulfate,Kalium Sulfat,False
Isopropyl Silicate,Isopropyl Silicate,False
Butyl Laurate,Butyl Laurate,False
Magnesium Lactate Compound,Magnesium Lactate Compound,False
PEG Benzoate,PEG Benzoat,False
Potassium Glycol,Kalium Glycol,False
Ethyl Chloride,Ethyl Klorida,False
Isopropyl Stearate,Isopropyl Stearate,False
Poly Laurate,Poly Laurate,False
Butyl Phosphate,Butyl Fosfat,False
PEG Silicate,PEG Silicate,False
PPG Laurate,PPG Laurate,False
Isopropyl Glycol,Isopropyl Glycol,False
Magnesium Palmitate,Magnesium Palmitate,False
Propyl Sulfate Extract,Propyl Sulfat Ekstrak,False
Poly Sulfate,Poly Sulfat,False
Sodium Glutamate Extract,Natrium Glutamate Ekstrak,False
PPG Stearate Extract,PPG Stearate Ekstrak,False
Potassium Silicate Blend,Kalium Silicate Blend,False
PPG Silicate,PPG Silicate,False
Poly Benzoate Blend,Poly Benzoat Blend,False
Sodium Glutamate,Natrium Glutamate,False
Acrylate Oxide,Acrylate Oksida,False
Calcium Palmitate,Kalsium Palmitate,False
